Username,Tweet,Cleaned_Tweet,Date,Time,Mentions,Hashtags,Likes,Retweets,Comments,Replies,Views,Sentiment
"Bullish Cartel
@bullish_cartel
·
Feb 24","#Naukri 140 to 416+ All target done.

Made low-129
Lot size-75

Almost 3X Move

Now trail/book accordingly",naukri 140 416 target done made low129 lot size75 almost move trailbook accordingly,2025-02-24,07:48:03,,Naukri,0,0,0,0,1,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 24","CSIR-RAB Scientist Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",csirrab scientist recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-24,07:25:23,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,13,0.0
"Business Standard
@bsindia
·
Feb 24","#MarketsWithBS | Can a downside breakdown trigger a sharp fall at the counter? Here's what the technical charts suggest for the #Naukri stock.


@rex_cano
 #sharemarket #marketnews #InfoEdge",marketswithbs downside breakdown trigger sharp fall counter heres technical charts suggest naukri stock rexcano sharemarket marketnews infoedge,2025-02-24,07:08:39,rex_cano,"marketnews, InfoEdge, MarketsWithBS, Naukri, sharemarket",0,0,0,0,1,-0.0625
"AI Stock Alerts for listed Stocks in Bharat Market
@gr8Ranju
·
Feb 24","#LTTS (-5.25%)
 #NAUKRI (-3.97%)
 #NATIONALUM (-3.79%)
 #LTIM (-3.73%)
 #MPHASIS (-3.72%)
 #WIPRO (-3.48%)
 #ESCORTS (-3.48%)

 #StocksInFocus #HPORB #StocksToTrade #StocksToWatch #StocksMarket #StocksInfocus",ltts 525 naukri 397 nationalum 379 ltim 373 mphasis 372 wipro 348 escorts 348 stocksinfocus hporb stockstotrade stockstowatch stocksmarket stocksinfocus,2025-02-24,07:04:05,,"WIPRO, ESCORTS, StocksMarket, StocksInfocus, NAUKRI, HPORB, LTTS, StocksToTrade, MPHASIS, LTIM, StocksInFocus, NATIONALUM, StocksToWatch",0,0,0,0,341,0.0
"Bullish Cartel
@bullish_cartel
·
Feb 24","#Naukri 140 to 270+ All target done

Made low-129
Lot size-75

Almost 2X Move

Now trail/book accordingly",naukri 140 270 target done made low129 lot size75 almost move trailbook accordingly,2025-02-24,05:18:55,,Naukri,0,0,0,0,1,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 24","RITES Technical Assistant Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",rites technical assistant recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-24,05:18:25,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,4,0.0
"SHUBHRAJIT GHOSH
@SHUBHRAJIT40921
·
Feb 22",Congrats on earning your Specialist in Binary Search on Naukri Code 360!  Showcase your hard-earned skills and knowledge with your network by sharing this badge. Keep learning and level up your career! #SkillBadge #Naukri Code 360,congrats earning specialist binary search naukri code 360 showcase hardearned skills knowledge network sharing badge keep learning level career skillbadge naukri code 360,2025-02-22,17:50:55,,"Naukri, SkillBadge",0,0,0,0,1,0.0
"Uvaish Khan
@UvaishK63161713
·
Feb 22","Pahle baat ki jaye #naukri dene ki 
Baat rahi name badalne ki to name badalne se logo ko rojgar mile to name bhi badal diya jaye",pahle baat jaye naukri dene baat rahi name badalne name badalne logo rojgar mile name bhi badal diya jaye,2025-02-22,16:16:40,,naukri,0,0,0,0,1,0.0
"Naiyar Imam Siddiqui
@naiyarimam88
·
Feb 22","एक तरफ तो 
@PMOIndia
 में रिटायर्ड लोगों की भी डायरेक्ट नौकरी लग रही है और दूसरी तरफ नौकरी के इन्तेज़ार में युवाओं की उम्र निकली जा रही है लेकिन नौकरी का विज्ञापन भी नहीं निकल रहा है. #बेरोजगारी #naukri #Jobs #unemployment https://x.com/aajtak/status//aajtak/status/1893278817147592990…",pmoindia naukri jobs unemployment,2025-02-22,15:25:45,PMOIndia,"ब, naukri, Jobs, unemployment",0,0,0,0,44,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 22","Bank of India Security Officer Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",bank india security officer recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-22,11:43:59,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,1,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 22","Delhi NCRPB Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",delhi ncrpb recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-22,09:36:57,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,5,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 22","Karnataka High Court Civil Judge Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",karnataka high court civil judge recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-22,09:09:07,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,1,0.16
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 22","PGCIL Executive Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",pgcil executive recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-22,08:47:32,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,14,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 22","Prayagraj IERT Diploma Admission 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",prayagraj iert diploma admission 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-22,04:32:51,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,6,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Feb 22","Congratulations ... Samruddhi for a job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #itcourses #computerscience  #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations samruddhi job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening itcourses computerscience softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-02-22,04:13:31,,"naukri, computerscience, hiring, job, javadeveloper, opening, itcourses, hiringnow, softwareengineer, recruitment, giristechhub, itjobs, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,47,0.0
"SHUBHRAJIT GHOSH
@SHUBHRAJIT40921
·
Feb 21",Congrats on earning your Achiever in Binary Search Trees on Naukri Code 360!  Showcase your hard-earned skills and knowledge with your network by sharing this badge. Keep learning and level up your career! #SkillBadge #Naukri Code 360,congrats earning achiever binary search trees naukri code 360 showcase hardearned skills knowledge network sharing badge keep learning level career skillbadge naukri code 360,2025-02-21,17:26:27,,"Naukri, SkillBadge",0,0,0,0,4,0.0
"AnirudhSethi-Chart Surgeon
@CHARTISKING
·
Feb 21","Will Buy in tons : #MCX #BSE #NAUKRI #ASTRAL #SIEMENS #ABB ......................Don't panic !!!!!!!!!!!!!!!!!!!

#ASTRAL ::::::::::::::::::Single day move of 10-15% ??

NEWS .....We don't care !!!",buy tons mcx bse naukri astral siemens abb dont panic astral single day move 1015 news dont care,2025-02-21,04:24:33,,"ABB, ASTRAL, NAUKRI, MCX, BSE, SIEMENS",0,0,0,0,2,-0.13950892857142855
"AnirudhSethi-Chart Surgeon
@CHARTISKING
·
Feb 21",#NAUKRI :::::::::::::::::::::::::Dil maange................8000 print !!!,naukri dil maange8000 print,2025-02-21,03:53:45,,NAUKRI,0,0,0,0,6,0.0
"AnirudhSethi-Chart Surgeon
@CHARTISKING
·
Feb 21","Only #NAUKRI....................................picked at 9:15 AM

•WE SEE BLAST of life......................

Watch 7948-------------------8011++++",naukripicked 915 see blast life watch 79488011,2025-02-21,03:52:27,,NAUKRI,0,0,0,0,3,0.0
"Capital Trends
@CapitalTrends
·
Feb 21",#NAUKRI within 5% of long-term 200-day moving average. #BuyingOpportunity #TradingOpportunity ?https://capitaltrends.in/patternRecognition?pattern=200MAVGP&date=2025-02-20…,naukri within longterm 200day moving average buyingopportunity tradingopportunity,2025-02-21,03:20:17,,"TradingOpportunity, BuyingOpportunity, NAUKRI",0,0,0,0,4,-0.15
"JaminChakkar
@JaminChakkar
·
Feb 20","Intraday Stock for Tomorrow 21.02.2025

#NAUKRI 

Time Frame - 30 Min 

Pattern - Resistance 

Resistance Level - 7705-15

DM for any type of query",intraday stock tomorrow 21022025 naukri time frame min pattern resistance resistance level 770515 type query,2025-02-20,15:41:52,,NAUKRI,0,0,0,0,2,0.0
"Speak Asif 
@speakasif
·
Feb 20","Java Developer with 5+ years experience, Ready to work in Noida can reach me - Only Immediate joiner.

Share with your friends 

#Naukri #jobsearch #news #Java",java developer years experience ready work noida reach immediate joiner share friends naukri jobsearch news java,2025-02-20,15:24:40,,"jobsearch, Java, Naukri, news",0,0,0,0,45,0.1
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 20","Aditi Mahavidyalaya Non-Teaching Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",aditi mahavidyalaya nonteaching recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-20,12:24:25,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,17,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 20","UPPSC PCS Pre Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",uppsc pcs pre recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-20,11:39:23,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,21,0.0
"Yashashwin Services
@Yashashwinserv
·
Feb 20","Hiring #Desktop #Support #Engineer for #Jaipur .
This job requires travel in other cities of #Rajasthan.
Hands on experience of minimum 5-6  months is mandatory. Share cv - yashashwinservices@gmail.com #jobs #Naukri",hiring desktop support engineer jaipur job requires travel cities rajasthan hands experience minimum months mandatory share yashashwinservices gmailcom jobs naukri,2025-02-20,09:31:45,gmail,"Jaipur, Support, jobs, Rajasthan, Desktop, Naukri, Engineer",0,0,0,0,32,-0.125
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 20","PSPCL Apprentice Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",pspcl apprentice recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-20,08:26:07,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,7,0.0
"Sarkari Exam Lover
@sarkari_exam99
·
Feb 20","ICMR-NIRT Clerk Recruitment 2025
#sarkariexam #examlover #jobs #haryanajobs #ssc #upsc #freejobalert #naukri #sarkariresult #sarkariexam #offlineforms",icmrnirt clerk recruitment 2025 sarkariexam examlover jobs haryanajobs ssc upsc freejobalert naukri sarkariresult sarkariexam offlineforms,2025-02-20,07:52:34,,"naukri, ssc, examlover, haryanajobs, jobs, upsc, offlineforms, sarkariexam, sarkariresult, freejobalert",0,0,0,0,9,0.0
"Bullish Cartel
@bullish_cartel
·
Feb 20","#Naukri 128 To 146+ First Target Done

Made Low-127
Lot Size-75

Now Trail At Cost/Book Full Here.

Tsl for safe- at cost
Tsl for risky- at day low (5 min cb)",naukri 128 146 first target done made low127 lot size75 trail costbook full tsl safe cost tsl risky day low min,2025-02-20,05:13:20,,Naukri,0,0,0,0,92,0.275
"Crisisman
@chaoticmind121
·
Feb 20",Hi guys my friend is looking for a job in Finance Associate/Financial Analyst role fresher (mba) roles in Ncr and metro cities. Please help if there are openings and spread this tweet. #FinanceDaily #Jobs #Linkedin #Naukri #finance,guys friend looking job finance associatefinancial analyst role fresher mba roles ncr metro cities please help openings spread tweet financedaily jobs linkedin naukri finance,2025-02-20,05:05:40,,"FinanceDaily, finance, Linkedin, Jobs, Naukri",0,0,0,0,1,0.0
"Bullish Cartel
@bullish_cartel
·
Feb 20","F&O Trade

Stock Name- #Naukri

Strike - Feb 7600 PE At 127-128
Lot Size-75
SL-100
Target-145/155/170/195

#Note- Trading into F&O is risky as it relies on momentum.",trade stock name naukri strike feb 7600 127128 lot size75 sl100 target145155170195 note trading risky relies momentum,2025-02-20,04:47:01,,"Naukri, Note",0,0,0,0,1,0.0
"Sunil Raj Singh
@sunilraazsingh
·
Feb 19","Ek khas #Qaum hai jise #Naukri karne se jyada pasand

Bhikh mangna...!
Loot machana...!
Ghuspath karna...!
Kabja karna...!

Hai...!!",khas qaum hai jise naukri karne jyada pasand bhikh mangna loot machana ghuspath karna kabja karna hai,2025-02-19,07:05:58,,"Naukri, Qaum",0,0,0,0,32,0.0
"Hitesh Desai
@desaihiteshk06
·
Feb 19","#HINDPETRO #HUDCO #IDBI #INDIANB #IOC #IRFC   #IREDA #INDUSTOWER #NAUKRI #INDIGO   #JINDALSTEL #JIOFIN #JSWENERGY #JSWINFRA   #JSWSTEEL   #KOTAKBANK   #KPITTECH   #LODHA   #MRPL #MFSL   #MAZDOCK #NHPC   #NMDC   #NTPC   #OBEROIRLTY #ONGC   #PERSISTENT 
#Nifty #StockMarketIndia",hindpetro hudco idbi indianb ioc irfc ireda industower naukri indigo jindalstel jiofin jswenergy jswinfra jswsteel kotakbank kpittech lodha mrpl mfsl mazdock nhpc nmdc ntpc oberoirlty ongc persistent nifty stockmarketindia,2025-02-19,04:35:58,,"NHPC, PERSISTENT, HUDCO, IRFC, MAZDOCK, ONGC, HINDPETRO, IOC, NMDC, INDUSTOWER, StockMarketIndia, JSWENERGY, JSWINFRA, KOTAKBANK, NAUKRI, JSWSTEEL, OBEROIRLTY, MFSL, JIOFIN, LODHA, KPITTECH, INDIANB, INDIGO, IREDA, NTPC, MRPL, JINDALSTEL, IDBI, Nifty",0,0,0,0,1,0.0
"Capital Trends
@CapitalTrends
·
Feb 19",#NAUKRI within 5% of long-term 200-day moving average. #BuyingOpportunity #TradingOpportunity ?https://capitaltrends.in/patternRecognition?pattern=200MAVGP&date=2025-02-18…,naukri within longterm 200day moving average buyingopportunity tradingopportunity,2025-02-19,02:18:04,,"TradingOpportunity, BuyingOpportunity, NAUKRI",0,0,0,0,1,-0.15
"HIMANSHU
@Himanshu_S_9
·
Feb 18","Himanshu Singh gave Fake Profile Trustpilot 1 star via 
@Trustpilot
 https://trstp.lt/IE6oEDvwm7 He is a fraud guy spoiling carrier of fresher's #Kanpur #jobsinkanpur #exports #b2b #naukri #jobsforfreshers #kanpurjobs #onlinefraud #KanpurCity",himanshu singh gave fake profile trustpilot star via trustpilot fraud guy spoiling carrier freshers kanpur jobsinkanpur exports b2b naukri jobsforfreshers kanpurjobs onlinefraud kanpurcity,2025-02-18,18:12:13,Trustpilot,"naukri, kanpurjobs, onlinefraud, b2b, exports, Kanpur, KanpurCity, jobsforfreshers, jobsinkanpur",0,0,0,0,178,-0.5
"vanshika
@singhmanu0508
·
Feb 18","kya mujhe koi bata sakta hia ki kya 
@naukri
 me apply karne pe job calls aate hai ki nahi  #naukri.com #linkedin #helpme 
@naukri
 tum hi batao",kya mujhe koi bata sakta hia kya naukri apply karne job calls aate hai nahi naukricom linkedin helpme naukri tum batao,2025-02-18,15:51:13,naukri,"naukri, helpme, linkedin",0,0,0,0,29,0.0
"vanshika
@singhmanu0508
·
Feb 18","kya mujhe koi bata sakta hia ki kya naukri me apply karne pe job calls aate hai ki nahi 
#naukri.com #linkedin #helpme",kya mujhe koi bata sakta hia kya naukri apply karne job calls aate hai nahi naukricom linkedin helpme,2025-02-18,15:48:40,,"naukri, helpme, linkedin",0,0,0,0,30,0.0
"Sunil Bishnoi
@Sunilbxnoi
·
Feb 18","Rozi: #Naukri 
Roti: #Zomato
Kapde: #Trends
Shaadi: #Jeevnsaath
Ghar: #99Acres
Zindagi: #PolicyBazaar",rozi naukri roti zomato kapde trends shaadi jeevnsaath ghar 99acres zindagi policybazaar,2025-02-18,14:21:16,,"Zomato, Trends, PolicyBazaar, 99Acres, Naukri, Jeevnsaath",0,0,0,0,1,0.0
"Ashish Kumar Tanwar
@AshishKTanwar
·
Feb 18","#JYOTICNC System gave SELL signal & Stock DOWN from 11/2/2025 & Today DOWN 6+%

Some Trending Stocks #PTCIL #ZFCVINDIA #GILLETTE #NLCINDIA #AWL #GLAXO #thermax #GPPL #GICRE #LTIM #Naukri #NTPC #GAIL #ZOMATO #finnifty #banknifty #stockmarketcrash #Nifty #Nifty50 #banknifty #CDSL",jyoticnc system gave sell signal stock 1122025 today trending stocks ptcil zfcvindia gillette nlcindia awl glaxo thermax gppl gicre ltim naukri ntpc gail zomato finnifty banknifty stockmarketcrash nifty nifty50 banknifty cdsl,2025-02-18,12:15:05,,"GICRE, AWL, LTIM, GAIL, finnifty, GPPL, stockmarketcrash, GLAXO, ZOMATO, Nifty50, ZFCVINDIA, CDSL, GILLETTE, thermax, NTPC, JYOTICNC, PTCIL, banknifty, Nifty, Naukri, NLCINDIA",0,0,0,0,2,-0.15555555555555556
"END2END URJA SOLUTIONS PRIVATE LIMITED
@e2e5151
·
Feb 18","We're Hiring: Bid(sales)Manager!

Are you a visionary Bid manage ready to drive innovation and lead impactful projects? Join our dynamic team and shape the future with us!  

 Role: Bid(sales) Manager 
 Location: Bokaro(Jharkhand) 

#joining #Naukri",hiring bidsalesmanager visionary bid manage ready drive innovation lead impactful projects join dynamic team shape future role bidsales manager location bokarojharkhand joining naukri,2025-02-18,08:28:47,,"Naukri, joining",0,0,0,0,1,0.06666666666666667
"Gaurav Maheshwari
@Gaurav_gm21
·
Feb 18","Did all those lockdown traders realize they're better off with a 9-5? Looking at http://Naukri.com's stock chart in this Market!  
#BackToTheGrind #TradingDreams
#Naukri #StockMarket",lockdown traders realize theyre better looking stock chart market backtothegrind tradingdreams naukri stockmarket,2025-02-18,08:25:50,,"Naukri, BackToTheGrind, StockMarket, TradingDreams",0,0,0,0,37,0.625
